,page,txtbox,textline,font,szie,x1,y1,x2,y2,char,xspace,yspace,concat,words,wx1,wb
194,1,3,6,WMHEFG+CMR10,9.963,309.899,613.183,314.32599999999996,623.146,e,0.0,0.0,True,e,309.899,False
195,1,3,6,WMHEFG+CMR10,9.963,314.32599999999996,613.183,321.52099999999996,623.146,w,-0.2789999999999395,0.0,True,w,314.32599999999996,False
196,1,3,6,WMHEFG+CMR10,9.963,321.242,613.183,325.67,623.146,e,0.0,0.0,True,e,321.242,False
197,1,3,6,WMHEFG+CMR10,9.963,325.67,613.183,329.57199999999995,623.146,r,4.184000000000026,0.0,False,viewer,301.873,True
198,1,3,6,WMHEFG+CMR10,9.963,333.756,613.183,341.228,623.146,A,4.183999999999969,0.0,False,A,333.756,True
199,1,3,6,WMHEFG+CMR10,9.963,345.412,613.183,349.287,623.146,t,0.0,0.0,True,t,345.412,False
200,1,3,6,WMHEFG+CMR10,9.963,349.287,613.183,354.26800000000003,623.146,a,0.0,0.0,True,a,349.287,False
201,1,3,6,WMHEFG+CMR10,9.963,354.26800000000003,613.183,359.80300000000005,623.146,b,0.0,0.0,True,b,354.26800000000003,False
202,1,3,6,WMHEFG+CMR10,9.963,359.80300000000005,613.183,365.339,623.146,b,0.26900000000000546,0.0,True,b,359.80300000000005,False
203,1,3,6,WMHEFG+CMR10,9.963,365.608,613.183,370.035,623.146,e,0.0,0.0,True,e,365.608,False
204,1,3,6,WMHEFG+CMR10,9.963,370.035,613.183,375.57,623.146,d,4.185000000000002,0.0,False,tabbed,345.412,True
205,1,3,6,WMHEFG+CMR10,9.963,379.755,613.183,386.535,623.146,P,0.0,0.0,True,P,379.755,False
206,1,3,6,WMHEFG+CMR10,9.963,386.535,613.183,394.14599999999996,623.146,D,0.0,0.0,True,D,386.535,False
207,1,3,6,WMHEFG+CMR10,9.963,394.14599999999996,613.183,400.649,623.146,F,4.184000000000026,0.0,False,PDF,379.755,True
208,1,3,6,WMHEFG+CMR10,9.963,404.833,613.183,410.092,623.146,v,0.0,0.0,True,v,404.833,False
209,1,3,6,WMHEFG+CMR10,9.963,410.092,613.183,412.85900000000004,623.146,i,0.0,0.0,True,i,410.092,False
210,1,3,6,WMHEFG+CMR10,9.963,412.85900000000004,613.183,417.287,623.146,e,0.0,0.0,True,e,412.85900000000004,False
211,1,3,6,WMHEFG+CMR10,9.963,417.287,613.183,424.48199999999997,623.146,w,-0.2789999999999395,0.0,True,w,417.287,False
212,1,3,6,WMHEFG+CMR10,9.963,424.20300000000003,613.183,428.63,623.146,e,0.0,0.0,True,e,424.20300000000003,False
213,1,3,6,WMHEFG+CMR10,9.963,428.63,613.183,432.532,623.146,r,4.185000000000002,0.0,False,viewer,404.833,True
214,1,3,6,WMHEFG+CMR10,9.963,436.717,613.183,442.25199999999995,623.146,u,0.0,0.0,True,u,436.717,False
215,1,3,6,WMHEFG+CMR10,9.963,442.25199999999995,613.183,446.181,623.146,s,0.0,0.0,True,s,442.25199999999995,False
216,1,3,6,WMHEFG+CMR10,9.963,446.181,613.183,448.949,623.146,i,0.0,0.0,True,i,446.181,False
217,1,3,6,WMHEFG+CMR10,9.963,448.949,613.183,454.48400000000004,623.146,n,0.0,0.0,True,n,448.949,False
218,1,3,6,WMHEFG+CMR10,9.963,454.48400000000004,613.183,459.465,623.146,g,4.175000000000011,0.0,False,using,436.717,True
219,1,3,6,WMHEFG+CMR10,9.963,463.64,613.183,467.514,623.146,t,0.0,0.0,True,t,463.64,False
220,1,3,6,WMHEFG+CMR10,9.963,467.514,613.183,473.04900000000004,623.146,h,0.0,0.0,True,h,467.514,False
221,1,3,6,WMHEFG+CMR10,9.963,473.04900000000004,613.183,477.477,623.146,e,-343.70899999999995,-11.954999999999927,False,the,463.64,True
222,1,3,7,WMHEFG+CMR10,9.963,133.768,601.2280000000001,139.303,611.191,p,0.27899999999999636,0.0,True,p,133.768,False
223,1,3,7,WMHEFG+CMR10,9.963,139.582,601.2280000000001,144.563,611.191,o,0.0,0.0,True,o,139.582,False
224,1,3,7,WMHEFG+CMR10,9.963,144.563,601.2280000000001,150.099,611.191,p,0.0,0.0,True,p,144.563,False
225,1,3,7,WMHEFG+CMR10,9.963,150.099,601.2280000000001,155.634,611.191,p,0.0,0.0,True,p,150.099,False
226,1,3,7,WMHEFG+CMR10,9.963,155.634,601.2280000000001,158.40200000000002,611.191,l,0.0,0.0,True,l,155.634,False
227,1,3,7,WMHEFG+CMR10,9.963,158.40200000000002,601.2280000000001,162.829,611.191,e,0.0,0.0,True,e,158.40200000000002,False
228,1,3,7,WMHEFG+CMR10,9.963,162.829,601.2280000000001,166.731,611.191,r,2.531000000000006,0.0,False,poppler,133.768,True
229,1,3,7,WMHEFG+CMR10,9.963,169.262,601.2280000000001,172.02900000000002,611.191,l,0.0,0.0,True,l,169.262,False
230,1,3,7,WMHEFG+CMR10,9.963,172.02900000000002,601.2280000000001,174.797,611.191,i,0.0,0.0,True,i,172.02900000000002,False
231,1,3,7,WMHEFG+CMR10,9.963,174.797,601.2280000000001,180.332,611.191,b,0.0,0.0,True,b,174.797,False
232,1,3,7,WMHEFG+CMR10,9.963,180.332,601.2280000000001,184.235,611.191,r,0.0,0.0,True,r,180.332,False
233,1,3,7,WMHEFG+CMR10,9.963,184.235,601.2280000000001,189.21599999999998,611.191,a,0.0,0.0,True,a,184.235,False
234,1,3,7,WMHEFG+CMR10,9.963,189.21599999999998,601.2280000000001,193.118,611.191,r,0.0,0.0,True,r,189.21599999999998,False
235,1,3,7,WMHEFG+CMR10,9.963,193.118,601.2280000000001,198.37599999999998,611.191,y,-0.825999999999965,0.0,True,y,193.118,False
236,1,3,7,WMHEFG+CMR10,9.963,197.55,601.2280000000001,200.317,611.191,.,4.164999999999992,0.0,False,library.,169.262,True
237,1,3,7,WMHEFG+CMR10,9.963,204.482,601.2280000000001,207.24900000000002,611.191,l,0.0,0.0,True,l,204.482,False
238,1,3,7,WMHEFG+CMR10,9.963,207.24900000000002,601.2280000000001,210.017,611.191,i,0.0,0.0,True,i,207.24900000000002,False
239,1,3,7,WMHEFG+CMR10,9.963,210.017,601.2280000000001,214.998,611.191,g,0.0,0.0,True,g,210.017,False
240,1,3,7,WMHEFG+CMR10,9.963,214.998,601.2280000000001,220.533,611.191,h,-0.27899999999996794,0.0,True,h,214.998,False
241,1,3,7,WMHEFG+CMR10,9.963,220.25400000000002,601.2280000000001,224.12900000000002,611.191,t,-0.2790000000000248,0.0,True,t,220.25400000000002,False
242,1,3,7,WMHEFG+CMR10,9.963,223.85,601.2280000000001,231.045,611.191,w,-0.27899999999999636,0.0,True,w,223.85,False
243,1,3,7,WMHEFG+CMR10,9.963,230.766,601.2280000000001,235.19299999999998,611.191,e,0.0,0.0,True,e,230.766,False
244,1,3,7,WMHEFG+CMR10,9.963,235.19299999999998,601.2280000000001,237.96099999999998,611.191,i,0.0,0.0,True,i,235.19299999999998,False
245,1,3,7,WMHEFG+CMR10,9.963,237.96099999999998,601.2280000000001,242.942,611.191,g,0.0,0.0,True,g,237.96099999999998,False
246,1,3,7,WMHEFG+CMR10,9.963,242.942,601.2280000000001,248.477,611.191,h,-0.2790000000000248,0.0,True,h,242.942,False
247,1,3,7,WMHEFG+CMR10,9.963,248.19799999999998,601.2280000000001,252.07299999999998,611.191,t,2.5400000000000205,0.0,False,lightweight,204.482,True
248,1,3,7,WMHEFG+CMR10,9.963,254.613,601.2280000000001,261.394,611.191,P,0.0,0.0,True,P,254.613,False
249,1,3,7,WMHEFG+CMR10,9.963,261.394,601.2280000000001,269.004,611.191,D,0.0,0.0,True,D,261.394,False
250,1,3,7,WMHEFG+CMR10,9.963,269.004,601.2280000000001,275.508,611.191,F,2.5300000000000296,0.0,False,PDF,254.613,True
251,1,3,7,WMHEFG+CMR10,9.963,278.038,601.2280000000001,283.574,611.191,d,0.0,0.0,True,d,278.038,False
252,1,3,7,WMHEFG+CMR10,9.963,283.574,601.2280000000001,288.555,611.191,o,0.27899999999999636,0.0,True,o,283.574,False
253,1,3,7,WMHEFG+CMR10,9.963,288.834,601.2280000000001,293.26099999999997,611.191,c,0.0,0.0,True,c,288.834,False
254,1,3,7,WMHEFG+CMR10,9.963,293.26099999999997,601.2280000000001,298.796,611.191,u,0.0,0.0,True,u,293.26099999999997,False
255,1,3,7,WMHEFG+CMR10,9.963,298.796,601.2280000000001,307.098,611.191,m,0.0,0.0,True,m,298.796,False
256,1,3,7,WMHEFG+CMR10,9.963,307.098,601.2280000000001,311.526,611.191,e,0.0,0.0,True,e,307.098,False
257,1,3,7,WMHEFG+CMR10,9.963,311.526,601.2280000000001,317.061,611.191,n,-0.27899999999999636,0.0,True,n,311.526,False
258,1,3,7,WMHEFG+CMR10,9.963,316.782,601.2280000000001,320.656,611.191,t,2.531000000000006,0.0,False,document,278.038,True
259,1,3,7,WMHEFG+CMR10,9.963,323.187,601.2280000000001,328.445,611.191,v,0.0,0.0,True,v,323.187,False
260,1,3,7,WMHEFG+CMR10,9.963,328.445,601.2280000000001,331.213,611.191,i,0.0,0.0,True,i,328.445,False
261,1,3,7,WMHEFG+CMR10,9.963,331.213,601.2280000000001,335.64,611.191,e,0.0,0.0,True,e,331.213,False
262,1,3,7,WMHEFG+CMR10,9.963,335.64,601.2280000000001,342.835,611.191,w,-0.26900000000000546,0.0,True,w,335.64,False
263,1,3,7,WMHEFG+CMR10,9.963,342.566,601.2280000000001,346.994,611.191,e,0.0,0.0,True,e,342.566,False
264,1,3,7,WMHEFG+CMR10,9.963,346.994,601.2280000000001,350.89599999999996,611.191,r,2.5300000000000296,0.0,False,viewer,323.187,True
265,1,3,7,WMHEFG+CMR10,9.963,353.426,601.2280000000001,359.653,611.191,L,0.0,0.0,True,L,353.426,False
266,1,3,7,WMHEFG+CMR10,9.963,359.653,601.2280000000001,362.421,611.191,i,0.0,0.0,True,i,359.653,False
267,1,3,7,WMHEFG+CMR10,9.963,362.421,601.2280000000001,367.95599999999996,611.191,b,0.0,0.0,True,b,362.421,False
268,1,3,7,WMHEFG+CMR10,9.963,367.95599999999996,601.2280000000001,371.858,611.191,r,0.0,0.0,True,r,367.95599999999996,False
269,1,3,7,WMHEFG+CMR10,9.963,371.858,601.2280000000001,376.839,611.191,a,0.0,0.0,True,a,371.858,False
270,1,3,7,WMHEFG+CMR10,9.963,376.839,601.2280000000001,380.74199999999996,611.191,r,0.0,0.0,True,r,376.839,False
271,1,3,7,WMHEFG+CMR10,9.963,380.74199999999996,601.2280000000001,386.0,611.191,y,2.531000000000006,0.0,False,Library,353.426,True
272,1,3,7,WMHEFG+CMR10,9.963,388.531,601.2280000000001,391.575,611.191,f,0.0,0.0,True,f,388.531,False
273,1,3,7,WMHEFG+CMR10,9.963,391.575,601.2280000000001,396.556,611.191,o,0.0,0.0,True,o,391.575,False
274,1,3,7,WMHEFG+CMR10,9.963,396.556,601.2280000000001,400.459,611.191,r,2.5300000000000296,0.0,False,for,388.531,True
275,1,3,7,WMHEFG+CMR10,9.963,402.98900000000003,601.2280000000001,409.216,611.191,L,0.0,0.0,True,L,402.98900000000003,False
276,1,3,7,WMHEFG+CMR10,9.963,409.216,601.2280000000001,411.98400000000004,611.191,i,0.0,0.0,True,i,409.216,False
277,1,3,7,WMHEFG+CMR10,9.963,411.98400000000004,601.2280000000001,416.965,611.191,g,0.0,0.0,True,g,411.98400000000004,False
278,1,3,7,WMHEFG+CMR10,9.963,416.965,601.2280000000001,422.5,611.191,h,-0.26900000000000546,0.0,True,h,416.965,False
279,1,3,7,WMHEFG+CMR10,9.963,422.231,601.2280000000001,426.106,611.191,t,-0.27899999999999636,0.0,True,t,422.231,False
280,1,3,7,WMHEFG+CMR10,9.963,425.827,601.2280000000001,433.022,611.191,w,-0.2789999999999395,0.0,True,w,425.827,False
281,1,3,7,WMHEFG+CMR10,9.963,432.74300000000005,601.2280000000001,437.17,611.191,e,0.0,0.0,True,e,432.74300000000005,False
282,1,3,7,WMHEFG+CMR10,9.963,437.17,601.2280000000001,439.93800000000005,611.191,i,0.0,0.0,True,i,437.17,False
283,1,3,7,WMHEFG+CMR10,9.963,439.93800000000005,601.2280000000001,444.91900000000004,611.191,g,0.0,0.0,True,g,439.93800000000005,False
284,1,3,7,WMHEFG+CMR10,9.963,444.91900000000004,601.2280000000001,450.454,611.191,h,-0.27899999999999636,0.0,True,h,444.91900000000004,False
285,1,3,7,WMHEFG+CMR10,9.963,450.175,601.2280000000001,454.05,611.191,t,2.5399999999999636,0.0,False,Lightweight,402.98900000000003,True
286,1,3,7,WMHEFG+CMR10,9.963,456.59,601.2280000000001,463.371,611.191,P,0.0,0.0,True,P,456.59,False
287,1,3,7,WMHEFG+CMR10,9.963,463.371,601.2280000000001,470.981,611.191,D,0.0,0.0,True,D,463.371,False
288,1,3,7,WMHEFG+CMR10,9.963,470.981,601.2280000000001,477.485,611.191,F,-343.717,-11.955000000000041,False,PDF,456.59,True
289,1,3,8,WMHEFG+CMR10,9.963,133.768,589.273,138.749,599.236,a,0.0,0.0,True,a,133.768,False
290,1,3,8,WMHEFG+CMR10,9.963,138.749,589.273,144.285,599.236,n,0.0,0.0,True,n,138.749,False
291,1,3,8,WMHEFG+CMR10,9.963,144.285,589.273,149.82,599.236,d,3.3170000000000073,0.0,False,and,133.768,True
292,1,3,8,WMHEFG+CMR10,9.963,153.137,589.273,160.609,599.236,X,0.0,0.0,True,X,153.137,False
293,1,3,8,WMHEFG+CMR10,9.963,160.609,589.273,167.39,599.236,P,0.0,0.0,True,P,160.609,False
294,1,3,8,WMHEFG+CMR10,9.963,167.39,589.273,172.925,599.236,S,3.3279999999999745,0.0,False,XPS,153.137,True
295,1,3,8,WMHEFG+CMR10,9.963,176.253,589.273,181.511,599.236,v,0.0,0.0,True,v,176.253,False
296,1,3,8,WMHEFG+CMR10,9.963,181.511,589.273,184.278,599.236,i,0.0,0.0,True,i,181.511,False
297,1,3,8,WMHEFG+CMR10,9.963,184.278,589.273,188.706,599.236,e,0.0,0.0,True,e,184.278,False
298,1,3,8,WMHEFG+CMR10,9.963,188.706,589.273,195.90099999999998,599.236,w,-0.27899999999996794,0.0,True,w,188.706,False
299,1,3,8,WMHEFG+CMR10,9.963,195.622,589.273,200.049,599.236,e,0.0,0.0,True,e,195.622,False
300,1,3,8,WMHEFG+CMR10,9.963,200.049,589.273,203.952,599.236,r,15.63300000000001,-19.726,False,viewer,176.253,True
301,1,4,9,WMHEFG+CMR10,9.963,219.585,569.547,225.12,579.51,n,0.0,0.0,True,n,219.585,False
302,1,4,9,WMHEFG+CMR10,9.963,225.12,569.547,230.102,579.51,o,0.0,0.0,True,o,225.12,False
303,1,4,9,WMHEFG+CMR10,9.963,230.102,569.547,234.00400000000002,579.51,r,0.0,0.0,True,r,230.102,False
304,1,4,9,WMHEFG+CMR10,9.963,234.00400000000002,569.547,242.30599999999998,579.51,m,0.0,0.0,True,m,234.00400000000002,False
305,1,4,9,WMHEFG+CMR10,9.963,242.30599999999998,569.547,247.287,579.51,a,0.0,0.0,True,a,242.30599999999998,False
306,1,4,9,WMHEFG+CMR10,9.963,247.287,569.547,250.055,579.51,l,22.899999999999977,0.0,False,normal,219.585,True
307,1,5,10,WMHEFG+CMR10,9.963,272.955,569.547,281.257,579.51,m,-0.27899999999999636,0.0,True,m,272.955,False
308,1,5,10,WMHEFG+CMR10,9.963,280.978,569.547,286.513,579.51,u,0.0,0.0,True,u,280.978,False
309,1,5,10,WMHEFG+CMR10,9.963,286.513,569.547,290.388,579.51,t,0.0,0.0,True,t,286.513,False
310,1,5,10,WMHEFG+CMR10,9.963,290.388,569.547,293.155,579.51,l,0.0,0.0,True,l,290.388,False
311,1,5,10,WMHEFG+CMR10,9.963,293.155,569.547,297.03,579.51,t,0.0,0.0,True,t,293.155,False
312,1,5,10,WMHEFG+CMR10,9.963,297.03,569.547,299.797,579.51,i,3.3179999999999836,0.0,False,mutlti,272.955,True
313,1,5,10,WMHEFG+CMR10,9.963,303.115,569.547,310.31,579.51,w,-0.26900000000000546,0.0,True,w,303.115,False
314,1,5,10,WMHEFG+CMR10,9.963,310.041,569.547,315.022,579.51,o,0.0,0.0,True,o,310.041,False
315,1,5,10,WMHEFG+CMR10,9.963,315.022,569.547,318.92400000000004,579.51,r,0.0,0.0,True,r,315.022,False
316,1,5,10,WMHEFG+CMR10,9.963,318.92400000000004,569.547,324.46,579.51,d,11.951000000000022,0.0,False,word,303.115,True
340,1,8,15,WMHEFG+CMR10,9.963,336.411,569.547,341.392,579.51,a,0.0,0.0,True,a,336.411,False
341,1,8,15,WMHEFG+CMR10,9.963,341.392,569.547,346.92800000000005,579.51,n,0.0,0.0,True,try,294.969,False
342,1,8,15,WMHEFG+CMR10,9.963,346.92800000000005,569.547,352.463,579.51,d,3.3169999999999504,0.0,False,d,346.92800000000005,True
343,1,8,15,WMHEFG+CMR10,9.963,355.78,569.547,359.655,579.51,t,0.0,0.0,True,t,355.78,False
344,1,8,15,WMHEFG+CMR10,9.963,359.655,569.547,365.19,579.51,h,0.0,0.0,True,h,359.655,False
345,1,8,15,WMHEFG+CMR10,9.963,365.19,569.547,369.61699999999996,579.51,e,0.0,0.0,True,e,365.19,False
346,1,8,15,WMHEFG+CMR10,9.963,369.61699999999996,569.547,373.52,579.51,r,0.0,0.0,True,r,369.61699999999996,False
347,1,8,15,WMHEFG+CMR10,9.963,373.52,569.547,377.94699999999995,579.51,e,3.3280000000000314,0.0,False,e,373.52,True
348,1,8,15,WMHEFG+CMR10,9.963,381.275,569.547,388.47,579.51,w,-0.2790000000000532,0.0,True,w,381.275,False
349,1,8,15,WMHEFG+CMR10,9.963,388.191,569.547,393.17199999999997,579.51,o,0.0,0.0,True,o,388.191,False
350,1,8,15,WMHEFG+CMR10,9.963,393.17199999999997,569.547,397.074,579.51,r,0.0,0.0,True,r,393.17199999999997,False
351,1,8,15,WMHEFG+CMR10,9.963,397.074,569.547,402.60900000000004,579.51,d,-193.96900000000005,-12.354000000000042,False,dectecting,346.92800000000005,True
317,1,6,11,WMHEFG+CMR10,9.963,208.64,557.193,213.62099999999998,567.156,a,0.0,0.0,True,a,208.64,False
318,1,6,11,WMHEFG+CMR10,9.963,213.62099999999998,557.193,219.157,567.156,n,0.0,0.0,True,n,213.62099999999998,False
319,1,6,11,WMHEFG+CMR10,9.963,219.157,557.193,224.138,567.156,o,0.0,0.0,True,and,208.64,False
320,1,6,11,WMHEFG+CMR10,9.963,224.138,557.193,228.012,567.156,t,0.0,0.0,True,t,224.138,False
321,1,6,11,WMHEFG+CMR10,9.963,228.012,557.193,233.547,567.156,h,0.0,0.0,True,h,228.012,False
322,1,6,11,WMHEFG+CMR10,9.963,233.547,557.193,237.975,567.156,e,0.0,0.0,True,e,233.547,False
323,1,6,11,WMHEFG+CMR10,9.963,237.975,557.193,241.877,567.156,r,3.3179999999999836,0.0,False,r,237.975,True
324,1,6,11,WMHEFG+CMR10,9.963,245.195,557.193,249.097,567.156,r,0.0,0.0,True,there,224.138,False
325,1,6,11,WMHEFG+CMR10,9.963,249.097,557.193,254.078,567.156,o,-0.27899999999999636,0.0,True,o,249.097,False
326,1,6,11,WMHEFG+CMR10,9.963,253.799,557.193,260.994,567.156,w,31.19399999999996,0.0,False,w,253.799,True
336,1,7,13,WMHEFG+CMR10,9.963,292.188,557.193,296.062,567.156,t,0.0,0.0,True,t,292.188,False
337,1,7,13,WMHEFG+CMR10,9.963,296.062,557.193,299.965,567.156,r,0.0,0.0,True,r,296.062,False
338,1,7,13,WMHEFG+CMR10,9.963,299.965,557.193,305.223,567.156,y,32.43399999999997,0.0,False,row,292.188,True
352,1,8,16,WMHEFG+CMR10,9.963,337.657,557.193,343.19199999999995,567.156,d,0.0,0.0,True,d,337.657,False
353,1,8,16,WMHEFG+CMR10,9.963,343.19199999999995,557.193,347.62,567.156,e,0.0,0.0,True,e,343.19199999999995,False
354,1,8,16,WMHEFG+CMR10,9.963,347.62,557.193,352.04699999999997,567.156,c,0.0,0.0,True,c,347.62,False
355,1,8,16,WMHEFG+CMR10,9.963,352.04699999999997,557.193,355.921,567.156,t,0.0,0.0,True,this,337.657,False
356,1,8,16,WMHEFG+CMR10,9.963,355.921,557.193,360.349,567.156,e,0.0,0.0,True,A,355.921,False
357,1,8,16,WMHEFG+CMR10,9.963,360.349,557.193,364.776,567.156,c,0.0,0.0,True,c,360.349,False
358,1,8,16,WMHEFG+CMR10,9.963,364.776,557.193,368.651,567.156,t,0.0,0.0,True,t,364.776,False
359,1,8,16,WMHEFG+CMR10,9.963,368.651,557.193,371.418,567.156,i,0.0,0.0,True,i,368.651,False
360,1,8,16,WMHEFG+CMR10,9.963,371.418,557.193,376.95300000000003,567.156,n,0.0,0.0,True,n,371.418,False
361,1,8,16,WMHEFG+CMR10,9.963,376.95300000000003,557.193,381.935,567.156,g,3.3169999999999504,0.0,False,third,360.349,True
362,1,8,16,WMHEFG+CMR10,9.963,385.25199999999995,557.193,389.12699999999995,567.156,t,0.0,0.0,True,t,385.25199999999995,False
363,1,8,16,WMHEFG+CMR10,9.963,389.12699999999995,557.193,394.662,567.156,h,0.0,0.0,True,h,389.12699999999995,False
364,1,8,16,WMHEFG+CMR10,9.963,394.662,557.193,397.43,567.156,i,0.0,0.0,True,row,385.25199999999995,False
365,1,8,16,WMHEFG+CMR10,9.963,397.43,557.193,401.35900000000004,567.156,s,-192.30400000000003,-12.353999999999928,False,A,397.43,True
327,1,6,12,WMHEFG+CMR10,9.963,209.055,544.839,216.52700000000002,554.802,A,3.3170000000000073,0.0,False,A,209.055,True
328,1,6,12,WMHEFG+CMR10,9.963,219.84400000000002,544.839,223.71900000000002,554.802,t,0.0,0.0,True,word,249.097,False
329,1,6,12,WMHEFG+CMR10,9.963,223.71900000000002,544.839,229.25400000000002,554.802,h,0.0,0.0,True,h,223.71900000000002,False
330,1,6,12,WMHEFG+CMR10,9.963,229.25400000000002,544.839,232.02200000000002,554.802,i,0.0,0.0,True,i,229.25400000000002,False
331,1,6,12,WMHEFG+CMR10,9.963,232.02200000000002,544.839,235.924,554.802,r,0.0,0.0,True,r,232.02200000000002,False
332,1,6,12,WMHEFG+CMR10,9.963,235.924,544.839,241.459,554.802,d,3.328000000000003,0.0,False,d,235.924,True
333,1,6,12,WMHEFG+CMR10,9.963,244.787,544.839,248.68900000000002,554.802,r,0.0,0.0,True,r,244.787,False
334,1,6,12,WMHEFG+CMR10,9.963,248.68900000000002,544.839,253.671,554.802,o,-0.27899999999999636,0.0,True,o,248.68900000000002,False
335,1,6,12,WMHEFG+CMR10,9.963,253.392,544.839,260.587,554.802,w,34.382000000000005,0.0,False,another,223.71900000000002,True
339,1,7,14,WMHEFG+CMR10,9.963,294.969,544.839,302.441,554.802,A,51.43300000000005,0.0,False,A,294.969,True
366,1,9,17,WMHEFG+CMR10,9.963,353.874,544.839,359.409,554.802,b,0.2790000000000532,0.0,True,b,353.874,False
367,1,9,17,WMHEFG+CMR10,9.963,359.68800000000005,544.839,364.116,554.802,e,0.0,0.0,True,e,359.68800000000005,False
368,1,9,17,WMHEFG+CMR10,9.963,364.116,544.839,369.374,554.802,y,-0.27899999999999636,0.0,True,y,364.116,False
369,1,9,17,WMHEFG+CMR10,9.963,369.095,544.839,374.07599999999996,554.802,o,0.0,0.0,True,o,369.095,False
370,1,9,17,WMHEFG+CMR10,9.963,374.07599999999996,544.839,379.611,554.802,n,0.0,0.0,True,n,374.07599999999996,False
371,1,9,17,WMHEFG+CMR10,9.963,379.611,544.839,385.147,554.802,d,-251.379,-21.86200000000008,False,beyond,353.874,True
372,1,10,18,WMHEFG+CMR10,9.963,133.768,522.977,139.303,532.94,S,0.0,0.0,True,S,133.768,False
373,1,10,18,WMHEFG+CMR10,9.963,139.303,522.977,144.285,532.94,o,0.0,0.0,True,o,139.303,False
374,1,10,18,WMHEFG+CMR10,9.963,144.285,522.977,152.586,532.94,m,0.0,0.0,True,m,144.285,False
375,1,10,18,WMHEFG+CMR10,9.963,152.586,522.977,157.014,532.94,e,3.3170000000000073,0.0,False,Some,133.768,True
376,1,10,18,WMHEFG+CMR10,9.963,160.33100000000002,522.977,165.86700000000002,532.94,n,0.0,0.0,True,n,160.33100000000002,False
377,1,10,18,WMHEFG+CMR10,9.963,165.86700000000002,522.977,170.84799999999998,532.94,o,0.0,0.0,True,o,165.86700000000002,False
378,1,10,18,WMHEFG+CMR10,9.963,170.84799999999998,522.977,174.75,532.94,r,0.0,0.0,True,r,170.84799999999998,False
379,1,10,18,WMHEFG+CMR10,9.963,174.75,522.977,183.05200000000002,532.94,m,0.0,0.0,True,m,174.75,False
380,1,10,18,WMHEFG+CMR10,9.963,183.05200000000002,522.977,188.033,532.94,a,0.0,0.0,True,a,183.05200000000002,False
381,1,10,18,WMHEFG+CMR10,9.963,188.033,522.977,190.801,532.94,l,3.326999999999998,0.0,False,normal,160.33100000000002,True
382,1,10,18,WMHEFG+CMR10,9.963,194.128,522.977,198.003,532.94,t,0.0,0.0,True,t,194.128,False
383,1,10,18,WMHEFG+CMR10,9.963,198.003,522.977,202.43,532.94,e,0.0,0.0,True,e,198.003,False
384,1,10,18,WMHEFG+CMR10,9.963,202.43,522.977,207.688,532.94,x,0.0,0.0,True,x,202.43,False
385,1,10,18,WMHEFG+CMR10,9.963,207.688,522.977,211.563,532.94,t,3.3179999999999836,0.0,False,text,194.128,True
386,1,10,18,WMHEFG+CMR10,9.963,214.88099999999997,522.977,217.925,532.94,f,0.0,0.0,True,f,214.88099999999997,False
387,1,10,18,WMHEFG+CMR10,9.963,217.925,522.977,222.90599999999998,532.94,o,0.0,0.0,True,o,217.925,False
388,1,10,18,WMHEFG+CMR10,9.963,222.90599999999998,522.977,225.674,532.94,l,0.0,0.0,True,l,222.90599999999998,False
389,1,10,18,WMHEFG+CMR10,9.963,225.674,522.977,228.442,532.94,l,0.0,0.0,True,l,225.674,False
390,1,10,18,WMHEFG+CMR10,9.963,228.442,522.977,233.423,532.94,o,-0.27899999999999636,0.0,True,o,228.442,False
391,1,10,18,WMHEFG+CMR10,9.963,233.144,522.977,240.33900000000003,532.94,w,0.0,0.0,True,w,233.144,False
392,1,10,18,WMHEFG+CMR10,9.963,240.33900000000003,522.977,243.107,532.94,i,0.0,0.0,True,i,240.33900000000003,False
393,1,10,18,WMHEFG+CMR10,9.963,243.107,522.977,248.642,532.94,n,0.0,0.0,True,n,243.107,False
394,1,10,18,WMHEFG+CMR10,9.963,248.642,522.977,253.623,532.94,g,3.3179999999999836,0.0,False,following,214.88099999999997,True
395,1,10,18,WMHEFG+CMR10,9.963,256.941,522.977,260.815,532.94,t,0.0,0.0,True,t,256.941,False
396,1,10,18,WMHEFG+CMR10,9.963,260.815,522.977,265.796,532.94,a,0.0,0.0,True,a,260.815,False
397,1,10,18,WMHEFG+CMR10,9.963,265.796,522.977,271.332,532.94,b,0.0,0.0,True,b,265.796,False
398,1,10,18,WMHEFG+CMR10,9.963,271.332,522.977,274.099,532.94,l,0.0,0.0,True,l,271.332,False
399,1,10,18,WMHEFG+CMR10,9.963,274.099,522.977,278.527,532.94,e,0.0,0.0,True,e,274.099,False
400,1,10,18,WMHEFG+CMR10,9.963,278.527,522.977,281.29400000000004,532.94,.,21.838999999999942,-385.655,False,table.,256.941,True
401,1,11,19,WMHEFG+CMR10,9.963,303.133,137.322,308.11400000000003,147.285,1,-174.34600000000003,567.02,False,1,303.133,True
